
148|2019-10-12 17:54:00.000|G|9
149|2019-10-12 20:23:00.000|G|13
150|2019-10-12 22:37:00.000|G|7
151|2019-10-12 09:00:00.000|E|2
152|2019-10-12 10:30:00.000|E|2
153|2019-10-12 12:10:00.000|E|4
154|2019-10-12 13:47:00.000|E|13
155|2019-10-12 16:01:00.000|E|9
156|2019-10-12 18:30:00.000|E|11
157|2019-10-12 20:41:00.000|E|7
158|2019-10-12 22:44:00.000|E|5
159|2019-10-12 09:00:00.000|B|4
160|2019-10-12 10:27:00.000|B|4
161|2019-10-12 12:04:00.000|B|11
162|2019-10-12 14:15:00.000|B|9
163|2019-10-12 16:44:00.000|B|13
164|2019-10-12 18:58:00.000|B|7
165|2019-10-12 21:01:00.000|B|5
166|2019-10-12 23:39:00.000|B|2
167|2019-10-13 09:00:00.000|F|9
168|2019-10-13 11:19:00.000|F|4
169|2019-10-13 12:56:00.000|F|11
170|2019-10-13 15:07:00.000|F|7
171|2019-10-13 17:10:00.000|F|6
172|2019-10-13 19:48:00.000|F|2
173|2019-10-13 21:28:00.000|F|4
174|2019-10-13 23:05:00.000|F|11
175|2019-10-13 09:00:00.000|D|11
176|2019-10-13 11:01:00.000|D|13
177|2019-10-13 13:15:00.000|D|7
178|2019-10-13 15:18:00.000|D|6
179|2019-10-13 17:56:00.000|D|2
180|2019-10-13 19:36:00.000|D|4
181|2019-10-13 21:13:00.000|D|13
182|2019-10-13 23:27:00.000|D|9
183|2019-10-13 09:00:00.000|A|7
184|2019-10-13 10:53:00.000|A|7
185|2019-10-13 12:56:00.000|A|6
186|2019-10-13 15:34:00.000|A|2
187|2019-10-13 17:14:00.000|A|4
188|2019-10-13 18:51:00.000|A|11
189|2019-10-13 21:02:00.000|A|9
190|2019-10-13 23:31:00.000|A|13
191|2019-10-13 09:00:00.000|C|2
192|2019-10-13 10:30:00.000|C|6
193|2019-10-13 13:08:00.000|C|2
194|2019-10-13 14:48:00.000|C|4
195|2019-10-13 16:25:00.000|C|13
196|2019-10-13 18:39:00.000|C|9
197|2019-10-13 21:08:00.000|C|11
198|2019-10-13 23:19:00.000|C|7
199|2019-10-13 09:00:00.000|G|6
200|2019-10-13 11:28:00.000|G|6
201|2019-10-13 14:06:00.000|G|4
202|2019-10-13 15:43:00.000|G|11
203|2019-10-13 17:54:00.000|G|9
204|2019-10-13 20:23:00.000|G|13
205|2019-10-13 22:37:00.000|G|7
206|2019-10-13 09:00:00.000|E|2
207|2019-10-13 10:30:00.000|E|2
208|2019-10-13 12:10:00.000|E|4
209|2019-10-13 13:47:00.000|E|13
210|2019-10-13 16:01:00.000|E|9
211|2019-10-13 18:30:00.000|E|11
212|2019-10-13 20:41:00.000|E|7
213|2019-10-13 22:44:00.000|E|6
214|2019-10-13 09:00:00.000|B|4
215|2019-10-13 10:27:00.000|B|4
216|2019-10-13 12:04:00.000|B|11
217|2019-10-13 14:15:00.000|B|9
218|2019-10-13 16:44:00.000|B|13
219|2019-10-13 18:58:00.000|B|7
220|2019-10-13 21:01:00.000|B|6
221|2019-10-13 23:39:00.000|B|2
222|2019-10-14 09:00:00.000|F|11
223|2019-10-14 11:01:00.000|F|4
224|2019-10-14 12:38:00.000|F|11
225|2019-10-14 14:49:00.000|F|8
226|2019-10-14 16:52:00.000|F|6
227|2019-10-14 19:30:00.000|F|15
228|2019-10-14 21:58:00.000|F|2
229|2019-10-14 23:38:00.000|F|4
230|2019-10-14 09:00:00.000|D|2
231|2019-10-14 10:30:00.000|D|4
232|2019-10-14 11:57:00.000|D|9
233|2019-10-14 14:26:00.000|D|13
234|2019-10-14 16:40:00.000|D|8
235|2019-10-14 18:43:00.000|D|15
236|2019-10-14 21:11:00.000|D|6
237|2019-10-14 23:49:00.000|D|2
238|2019-10-14 09:00:00.000|A|4
239|2019-10-14 10:27:00.000|A|13
240|2019-10-14 12:41:00.000|A|9
241|2019-10-14 15:10:00.000|A|11
242|2019-10-14 17:21:00.000|A|8
243|2019-10-14 19:24:00.000|A|6
244|2019-10-14 22:02:00.000|A|15
245|2019-10-14 09:00:00.000|C|2
246|2019-10-14 10:30:00.000|C|11
247|2019-10-14 12:41:00.000|C|9
248|2019-10-14 15:10:00.000|C|13
249|2019-10-14 17:24:00.000|C|8
250|2019-10-14 19:27:00.000|C|15
251|2019-10-14 21:55:00.000|C|6
252|2019-10-14 09:00:00.000|G|15
253|2019-10-14 11:18:00.000|G|4
254|2019-10-14 12:55:00.000|G|13
255|2019-10-14 15:09:00.000|G|9
256|2019-10-14 17:38:00.000|G|11
257|2019-10-14 19:49:00.000|G|8
258|2019-10-14 21:52:00.000|G|6
259|2019-10-14 09:00:00.000|E|2
260|2019-10-14 10:30:00.000|E|2
261|2019-10-14 12:10:00.000|E|4
262|2019-10-14 13:47:00.000|E|11
263|2019-10-14 15:58:00.000|E|9
264|2019-10-14 18:27:00.000|E|13
265|2019-10-14 20:41:00.000|E|8
266|2019-10-14 22:44:00.000|E|15
267|2019-10-14 09:00:00.000|B|6
268|2019-10-14 11:28:00.000|B|6
269|2019-10-14 14:06:00.000|B|4
270|2019-10-14 15:43:00.000|B|13
271|2019-10-14 17:57:00.000|B|9
272|2019-10-14 20:26:00.000|B|11
273|2019-10-14 22:37:00.000|B|8
274|2019-10-15 09:00:00.000|F|11
275|2019-10-15 11:01:00.000|F|4
276|2019-10-15 12:38:00.000|F|11
277|2019-10-15 14:49:00.000|F|8
278|2019-10-15 16:52:00.000|F|6
279|2019-10-15 19:30:00.000|F|15
280|2019-10-15 21:58:00.000|F|2
281|2019-10-15 23:38:00.000|F|4
282|2019-10-15 09:00:00.000|D|2
283|2019-10-15 10:30:00.000|D|4
284|2019-10-15 11:57:00.000|D|10
285|2019-10-15 14:26:00.000|D|13
286|2019-10-15 16:40:00.000|D|8
287|2019-10-15 18:43:00.000|D|15
288|2019-10-15 21:11:00.000|D|6
289|2019-10-15 23:49:00.000|D|2
290|2019-10-15 09:00:00.000|A|4
291|2019-10-15 10:27:00.000|A|13
292|2019-10-15 12:41:00.000|A|10
293|2019-10-15 15:10:00.000|A|11
294|2019-10-15 17:21:00.000|A|8
295|2019-10-15 19:24:00.000|A|6
296|2019-10-15 22:02:00.000|A|15
297|2019-10-15 09:00:00.000|C|2
298|2019-10-15 10:30:00.000|C|11
299|2019-10-15 12:41:00.000|C|10
300|2019-10-15 15:10:00.000|C|13
301|2019-10-15 17:24:00.000|C|8
302|2019-10-15 19:27:00.000|C|15
303|2019-10-15 21:55:00.000|C|6
304|2019-10-15 09:00:00.000|G|15
305|2019-10-15 11:18:00.000|G|4
306|2019-10-15 12:55:00.000|G|13
307|2019-10-15 15:09:00.000|G|10
308|2019-10-15 17:38:00.000|G|11
309|2019-10-15 19:49:00.000|G|8
310|2019-10-15 21:52:00.000|G|6
311|2019-10-15 09:00:00.000|E|2
312|2019-10-15 10:30:00.000|E|2
313|2019-10-15 12:10:00.000|E|4
314|2019-10-15 13:47:00.000|E|11
315|2019-10-15 15:58:00.000|E|10
316|2019-10-15 18:27:00.000|E|13
317|2019-10-15 20:41:00.000|E|8
318|2019-10-15 22:44:00.000|E|15
319|2019-10-15 09:00:00.000|B|6
320|2019-10-15 11:28:00.000|B|6
321|2019-10-15 14:06:00.000|B|4
322|2019-10-15 15:43:00.000|B|13
323|2019-10-15 17:57:00.000|B|10
324|2019-10-15 20:26:00.000|B|11
325|2019-10-15 22:37:00.000|B|8
326|2019-10-16 09:00:00.000|F|11
327|2019-10-16 11:01:00.000|F|4
328|2019-10-16 12:38:00.000|F|11
329|2019-10-16 14:49:00.000|F|8
330|2019-10-16 16:52:00.000|F|6
331|2019-10-16 19:30:00.000|F|15
332|2019-10-16 21:58:00.000|F|2
333|2019-10-16 23:38:00.000|F|4
334|2019-10-16 09:00:00.000|D|2
335|2019-10-16 10:30:00.000|D|4
336|2019-10-16 11:57:00.000|D|10
337|2019-10-16 14:26:00.000|D|13
338|2019-10-16 16:40:00.000|D|8
339|2019-10-16 18:43:00.000|D|15
340|2019-10-16 21:11:00.000|D|6
341|2019-10-16 23:49:00.000|D|2
342|2019-10-16 09:00:00.000|A|4
343|2019-10-16 10:27:00.000|A|13
344|2019-10-16 12:41:00.000|A|10
345|2019-10-16 15:10:00.000|A|11
346|2019-10-16 17:21:00.000|A|8
347|2019-10-16 19:24:00.000|A|6
348|2019-10-16 22:02:00.000|A|15
349|2019-10-16 09:00:00.000|C|2
350|2019-10-16 10:30:00.000|C|11
351|2019-10-16 12:41:00.000|C|10
352|2019-10-16 15:10:00.000|C|13
353|2019-10-16 17:24:00.000|C|8
354|2019-10-16 19:27:00.000|C|15
355|2019-10-16 21:55:00.000|C|6
356|2019-10-16 09:00:00.000|G|15
357|2019-10-16 11:18:00.000|G|4
358|2019-10-16 12:55:00.000|G|13
359|2019-10-16 15:09:00.000|G|10
360|2019-10-16 17:38:00.000|G|11
361|2019-10-16 19:49:00.000|G|8
362|2019-10-16 21:52:00.000|G|6
363|2019-10-16 09:00:00.000|E|2
364|2019-10-16 10:30:00.000|E|2
365|2019-10-16 12:10:00.000|E|4
366|2019-10-16 13:47:00.000|E|11
367|2019-10-16 15:58:00.000|E|10
368|2019-10-16 18:27:00.000|E|13
369|2019-10-16 20:41:00.000|E|8
370|2019-10-16 22:44:00.000|E|15
371|2019-10-16 09:00:00.000|B|6
372|2019-10-16 11:28:00.000|B|6
373|2019-10-16 14:06:00.000|B|4
374|2019-10-16 15:43:00.000|B|13
375|2019-10-16 17:57:00.000|B|10
376|2019-10-16 20:26:00.000|B|11
377|2019-10-16 22:37:00.000|B|8
378|2019-10-17 09:00:00.000|F|12
379|2019-10-17 11:01:00.000|F|4
380|2019-10-17 12:38:00.000|F|12
381|2019-10-17 14:49:00.000|F|8
382|2019-10-17 16:52:00.000|F|6
383|2019-10-17 19:30:00.000|F|15
384|2019-10-17 21:58:00.000|F|2
385|2019-10-17 23:38:00.000|F|4
386|2019-10-17 09:00:00.000|D|2
387|2019-10-17 10:30:00.000|D|4
388|2019-10-17 11:57:00.000|D|10
389|2019-10-17 14:26:00.000|D|13
390|2019-10-17 16:40:00.000|D|8
391|2019-10-17 18:43:00.000|D|15
392|2019-10-17 21:11:00.000|D|6
393|2019-10-17 23:49:00.000|D|2
394|2019-10-17 09:00:00.000|A|4
395|2019-10-17 10:27:00.000|A|13
396|2019-10-17 12:41:00.000|A|10
397|2019-10-17 15:10:00.000|A|12
398|2019-10-17 17:21:00.000|A|8
399|2019-10-17 19:24:00.000|A|6
400|2019-10-17 22:02:00.000|A|15
401|2019-10-17 09:00:00.000|C|2
402|2019-10-17 10:30:00.000|C|12
403|2019-10-17 12:41:00.000|C|10
404|2019-10-17 15:10:00.000|C|13
405|2019-10-17 17:24:00.000|C|8
406|2019-10-17 19:27:00.000|C|15
407|2019-10-17 21:55:00.000|C|6
408|2019-10-17 09:00:00.000|G|15
409|2019-10-17 11:18:00.000|G|4
410|2019-10-17 12:55:00.000|G|13
411|2019-10-17 15:09:00.000|G|10
412|2019-10-17 17:38:00.000|G|12
413|2019-10-17 19:49:00.000|G|8
414|2019-10-17 21:52:00.000|G|6
415|2019-10-17 09:00:00.000|E|2
416|2019-10-17 10:30:00.000|E|2
417|2019-10-17 12:10:00.000|E|4
418|2019-10-17 13:47:00.000|E|12
419|2019-10-17 15:58:00.000|E|10
420|2019-10-17 18:27:00.000|E|13
421|2019-10-17 20:41:00.000|E|8
422|2019-10-17 22:44:00.000|E|15
423|2019-10-17 09:00:00.000|B|6
424|2019-10-17 11:28:00.000|B|6
425|2019-10-17 14:06:00.000|B|4
426|2019-10-17 15:43:00.000|B|13
427|2019-10-17 17:57:00.000|B|10
428|2019-10-17 20:26:00.000|B|12
429|2019-10-17 22:37:00.000|B|8
430|2019-10-18 09:00:00.000|F|12
431|2019-10-18 11:01:00.000|F|4
432|2019-10-18 12:38:00.000|F|12
433|2019-10-18 14:49:00.000|F|8
434|2019-10-18 16:52:00.000|F|6
435|2019-10-18 19:30:00.000|F|15
436|2019-10-18 21:58:00.000|F|2
437|2019-10-18 23:38:00.000|F|4
438|2019-10-18 09:00:00.000|D|2
439|2019-10-18 10:30:00.000|D|4
440|2019-10-18 11:57:00.000|D|10
441|2019-10-18 14:26:00.000|D|14
442|2019-10-18 16:40:00.000|D|8
443|2019-10-18 18:43:00.000|D|15
444|2019-10-18 21:11:00.000|D|6
445|2019-10-18 23:49:00.000|D|2
446|2019-10-18 09:00:00.000|A|4
447|2019-10-18 10:27:00.000|A|14
448|2019-10-18 12:41:00.000|A|10
449|2019-10-18 15:10:00.000|A|12
450|2019-10-18 17:21:00.000|A|8
451|2019-10-18 19:24:00.000|A|6
452|2019-10-18 22:02:00.000|A|15
453|2019-10-18 09:00:00.000|C|2
454|2019-10-18 10:30:00.000|C|12
455|2019-10-18 12:41:00.000|C|10
456|2019-10-18 15:10:00.000|C|14
457|2019-10-18 17:24:00.000|C|8
458|2019-10-18 19:27:00.000|C|15
459|2019-10-18 21:55:00.000|C|6
460|2019-10-18 09:00:00.000|G|15
461|2019-10-18 11:18:00.000|G|4
462|2019-10-18 12:55:00.000|G|14
463|2019-10-18 15:09:00.000|G|10
464|2019-10-18 17:38:00.000|G|12
465|2019-10-18 19:49:00.000|G|8
466|2019-10-18 21:52:00.000|G|6
467|2019-10-18 09:00:00.000|E|2
468|2019-10-18 10:30:00.000|E|2
469|2019-10-18 12:10:00.000|E|4
470|2019-10-18 13:47:00.000|E|12
471|2019-10-18 15:58:00.000|E|10
472|2019-10-18 18:27:00.000|E|14
473|2019-10-18 20:41:00.000|E|8
474|2019-10-18 22:44:00.000|E|15
475|2019-10-18 09:00:00.000|B|6
476|2019-10-18 11:28:00.000|B|6
477|2019-10-18 14:06:00.000|B|4
478|2019-10-18 15:43:00.000|B|14
479|2019-10-18 17:57:00.000|B|10
480|2019-10-18 20:26:00.000|B|12
481|2019-10-18 22:37:00.000|B|8
482|2019-10-19 09:00:00.000|F|12
483|2019-10-19 11:01:00.000|F|4
484|2019-10-19 12:38:00.000|F|12
485|2019-10-19 14:49:00.000|F|8
486|2019-10-19 16:52:00.000|F|6
487|2019-10-19 19:30:00.000|F|15
488|2019-10-19 21:58:00.000|F|2
489|2019-10-19 23:38:00.000|F|4
490|2019-10-19 09:00:00.000|D|2
491|2019-10-19 10:30:00.000|D|4
492|2019-10-19 11:57:00.000|D|10
493|2019-10-19 14:26:00.000|D|14
494|2019-10-19 16:40:00.000|D|8
495|2019-10-19 18:43:00.000|D|15
496|2019-10-19 21:11:00.000|D|6
497|2019-10-19 23:49:00.000|D|2
498|2019-10-19 09:00:00.000|A|4
499|2019-10-19 10:27:00.000|A|14
500|2019-10-19 12:41:00.000|A|10
501|2019-10-19 15:10:00.000|A|12
502|2019-10-19 17:21:00.000|A|8
503|2019-10-19 19:24:00.000|A|6
504|2019-10-19 22:02:00.000|A|15
505|2019-10-19 09:00:00.000|C|2
506|2019-10-19 10:30:00.000|C|12
507|2019-10-19 12:41:00.000|C|10
508|2019-10-19 15:10:00.000|C|14
509|2019-10-19 17:24:00.000|C|8
510|2019-10-19 19:27:00.000|C|15
511|2019-10-19 21:55:00.000|C|6
512|2019-10-19 09:00:00.000|G|15
513|2019-10-19 11:18:00.000|G|4
514|2019-10-19 12:55:00.000|G|14
515|2019-10-19 15:09:00.000|G|10
516|2019-10-19 17:38:00.000|G|12
517|2019-10-19 19:49:00.000|G|8
518|2019-10-19 21:52:00.000|G|6
519|2019-10-19 09:00:00.000|E|2
520|2019-10-19 10:30:00.000|E|2
521|2019-10-19 12:10:00.000|E|4
522|2019-10-19 13:47:00.000|E|12
523|2019-10-19 15:58:00.000|E|10
524|2019-10-19 18:27:00.000|E|14
525|2019-10-19 20:41:00.000|E|8
526|2019-10-19 22:44:00.000|E|15
527|2019-10-19 09:00:00.000|B|6
528|2019-10-19 11:28:00.000|B|6
529|2019-10-19 14:06:00.000|B|4
530|2019-10-19 15:43:00.000|B|14
531|2019-10-19 17:57:00.000|B|10
532|2019-10-19 20:26:00.000|B|12
533|2019-10-19 22:37:00.000|B|8
534|2019-10-20 09:00:00.000|F|12
535|2019-10-20 11:01:00.000|F|4
536|2019-10-20 12:38:00.000|F|12
537|2019-10-20 14:49:00.000|F|8
538|2019-10-20 16:52:00.000|F|6
539|2019-10-20 19:30:00.000|F|15
540|2019-10-20 21:58:00.000|F|2
541|2019-10-20 23:38:00.000|F|4
542|2019-10-20 09:00:00.000|D|2
543|2019-10-20 10:30:00.000|D|4
544|2019-10-20 11:57:00.000|D|10
545|2019-10-20 14:26:00.000|D|14
546|2019-10-20 16:40:00.000|D|8
547|2019-10-20 18:43:00.000|D|15
548|2019-10-20 21:11:00.000|D|6
549|2019-10-20 23:49:00.000|D|2
550|2019-10-20 09:00:00.000|A|4
551|2019-10-20 10:27:00.000|A|14
552|2019-10-20 12:41:00.000|A|10
553|2019-10-20 15:10:00.000|A|12
554|2019-10-20 17:21:00.000|A|8
555|2019-10-20 19:24:00.000|A|6
556|2019-10-20 22:02:00.000|A|15
557|2019-10-20 09:00:00.000|C|2
558|2019-10-20 10:30:00.000|C|12
559|2019-10-20 12:41:00.000|C|10
560|2019-10-20 15:10:00.000|C|14
561|2019-10-20 17:24:00.000|C|8
562|2019-10-20 19:27:00.000|C|15
563|2019-10-20 21:55:00.000|C|6
564|2019-10-20 09:00:00.000|G|15
565|2019-10-20 11:18:00.000|G|4
566|2019-10-20 12:55:00.000|G|14
567|2019-10-20 15:09:00.000|G|10
568|2019-10-20 17:38:00.000|G|12
569|2019-10-20 19:49:00.000|G|8
570|2019-10-20 21:52:00.000|G|6
571|2019-10-20 09:00:00.000|E|2
572|2019-10-20 10:30:00.000|E|2
573|2019-10-20 12:10:00.000|E|4
574|2019-10-20 13:47:00.000|E|12
575|2019-10-20 15:58:00.000|E|10
576|2019-10-20 18:27:00.000|E|14
577|2019-10-20 20:41:00.000|E|8
578|2019-10-20 22:44:00.000|E|15
579|2019-10-20 09:00:00.000|B|6
580|2019-10-20 11:28:00.000|B|6
581|2019-10-20 14:06:00.000|B|4
582|2019-10-20 15:43:00.000|B|14
583|2019-10-20 17:57:00.000|B|10
584|2019-10-20 20:26:00.000|B|12
585|2019-10-20 22:37:00.000|B|8
586|2019-10-21 09:00:00.000|F|12
587|2019-10-21 11:01:00.000|F|4
588|2019-10-21 12:38:00.000|F|12
589|2019-10-21 14:49:00.000|F|8
590|2019-10-21 16:52:00.000|F|6
591|2019-10-21 19:30:00.000|F|16
592|2019-10-21 21:58:00.000|F|2
593|2019-10-21 23:38:00.000|F|4
594|2019-10-21 09:00:00.000|D|2
595|2019-10-21 10:30:00.000|D|4
596|2019-10-21 11:57:00.000|D|10
597|2019-10-21 14:26:00.000|D|14
598|2019-10-21 16:40:00.000|D|8
599|2019-10-21 18:43:00.000|D|16
600|2019-10-21 21:11:00.000|D|6
601|2019-10-21 23:49:00.000|D|2
602|2019-10-21 09:00:00.000|A|4
603|2019-10-21 10:27:00.000|A|14
604|2019-10-21 12:41:00.000|A|10
605|2019-10-21 15:10:00.000|A|12
606|2019-10-21 17:21:00.000|A|8
607|2019-10-21 19:24:00.000|A|6
608|2019-10-21 22:02:00.000|A|16
609|2019-10-21 09:00:00.000|C|2
610|2019-10-21 10:30:00.000|C|12
611|2019-10-21 12:41:00.000|C|10
612|2019-10-21 15:10:00.000|C|14
613|2019-10-21 17:24:00.000|C|8
614|2019-10-21 19:27:00.000|C|16
615|2019-10-21 21:55:00.000|C|6
616|2019-10-21 09:00:00.000|G|16
617|2019-10-21 11:18:00.000|G|4
618|2019-10-21 12:55:00.000|G|14
619|2019-10-21 15:09:00.000|G|10
620|2019-10-21 17:38:00.000|G|12
621|2019-10-21 19:49:00.000|G|8
622|2019-10-21 21:52:00.000|G|6
623|2019-10-21 09:00:00.000|E|2
624|2019-10-21 10:30:00.000|E|2
625|2019-10-21 12:10:00.000|E|4
626|2019-10-21 13:47:00.000|E|12
627|2019-10-21 15:58:00.000|E|10
628|2019-10-21 18:27:00.000|E|14
629|2019-10-21 20:41:00.000|E|8
630|2019-10-21 22:44:00.000|E|16
631|2019-10-21 09:00:00.000|B|6
632|2019-10-21 11:28:00.000|B|6
633|2019-10-21 14:06:00.000|B|4
634|2019-10-21 15:43:00.000|B|14
635|2019-10-21 17:57:00.000|B|10
636|2019-10-21 20:26:00.000|B|12
637|2019-10-21 22:37:00.000|B|8
638|2019-10-22 09:00:00.000|F|12
639|2019-10-22 11:01:00.000|F|4
640|2019-10-22 12:38:00.000|F|12
641|2019-10-22 14:49:00.000|F|8
642|2019-10-22 16:52:00.000|F|6
643|2019-10-22 19:30:00.000|F|16
644|2019-10-22 21:58:00.000|F|2
645|2019-10-22 23:38:00.000|F|4
646|2019-10-22 09:00:00.000|D|2
647|2019-10-22 10:30:00.000|D|4
648|2019-10-22 11:57:00.000|D|10
649|2019-10-22 14:26:00.000|D|14
650|2019-10-22 16:40:00.000|D|8
651|2019-10-22 18:43:00.000|D|16
652|2019-10-22 21:11:00.000|D|6
653|2019-10-22 23:49:00.000|D|2
654|2019-10-22 09:00:00.000|A|4
655|2019-10-22 10:27:00.000|A|14
656|2019-10-22 12:41:00.000|A|10
657|2019-10-22 15:10:00.000|A|12
658|2019-10-22 17:21:00.000|A|8
659|2019-10-22 19:24:00.000|A|6
660|2019-10-22 22:02:00.000|A|16
661|2019-10-22 09:00:00.000|C|2
662|2019-10-22 10:30:00.000|C|12
663|2019-10-22 12:41:00.000|C|10
664|2019-10-22 15:10:00.000|C|14
665|2019-10-22 17:24:00.000|C|8
666|2019-10-22 19:27:00.000|C|16
