62|2|0|1|0
62|4|1|0|0
63|1|1|0|0
64|1|1|0|0
64|2|1|0|0
64|3|1|0|0
64|5|0|1|0
65|4|1|0|0
66|1|1|0|0
66|2|1|0|0
66|3|1|0|0
67|2|0|1|0
67|4|1|0|0
68|1|1|0|0
69|1|1|0|0
69|2|1|0|0
69|3|1|0|0
69|5|0|1|0
70|4|1|0|0
71|1|1|0|0
71|2|1|0|0
72|3|1|0|0
73|2|0|1|0
73|4|1|0|0
74|1|1|0|0
80|1|1|0|0
80|2|1|0|0
80|3|1|0|0
80|5|0|1|0
82|4|1|0|0
82|1|1|0|0
82|2|1|0|0
86|3|1|0|0
86|2|0|1|0
87|4|1|0|0
88|1|1|0|0
90|1|1|0|0
90|2|1|0|0
90|3|1|0|0
91|5|0|1|0
92|4|1|0|0
93|1|1|0|0
93|2|1|0|0
93|3|1|0|0
95|2|0|1|0
95|4|1|0|0
100|1|1|0|0
101|1|1|0|0
101|2|1|0|0
101|3|1|0|0
101|5|0|1|0
102|4|1|0|0
102|1|1|0|0
103|2|1|0|0
105|3|1|0|0
105|2|0|1|0
107|4|1|0|0
108|1|1|0|0
109|1|1|0|0
109|2|1|0|0
110|3|1|0|0
110|5|0|1|0
111|4|1|0|0
112|1|1|0|0
112|2|1|0|0
112|3|1|0|0
115|2|0|1|0
115|4|1|0|0
116|1|1|0|0
120|1|1|0|0
120|2|1|0|0
120|3|1|0|0
120|5|0|1|0
121|4|1|0|0
123|1|1|0|0
123|2|1|0|0
123|3|1|0|0
124|2|0|1|0
124|4|1|0|0
125|1|1|0|0
128|1|1|0|0
128|2|1|0|0
130|2|1|0|0
131|2|1|0|0
131|4|1|0|0
136|1|1|0|0
137|2|1|0|0
139|3|1|0|0
142|2|0|1|0
142|4|1|0|0
145|1|1|0|0
146|1|1|0|0
146|2|1|0|0
146|3|1|0|0
148|5|0|1|0
148|4|1|0|0
150|1|1|0|0
151|2|1|0|0
154|3|1|0|0
155|2|0|1|0
155|4|1|0|0
158|1|1|0|0
157|1|1|0|0
159|2|1|0|0
160|2|1|0|0
161|2|1|0|0
161|4|1|0|0
162|1|1|0|0
162|2|1|0|0
162|3|1|0|0
164|2|0|1|0
165|4|1|0|0
166|1|1|0|0
167|1|1|0|0
167|2|1|0|0
168|3|1|0|0
170|5|0|1|0
170|4|1|0|0
171|1|1|0|0
173|2|1|0|0
173|3|1|0|0
174|2|0|1|0
174|4|1|0|0
176|1|1|0|0
177|1|1|0|0
179|2|1|0|0
182|2|1|0|0
184|2|0|1|0
184|4|1|0|0
185|1|1|0|0
185|2|1|0|0
185|3|1|0|0
188|2|0|1|0
189|4|1|0|0
190|1|1|0|0
191|1|1|0|0
192|2|1|0|0
192|3|1|0|0
192|5|0|1|0
195|4|1|0|0
197|1|1|0|0
197|2|1|0|0
199|3|1|0|0
200|2|0|1|0
201|1|1|0|0
201|2|1|0|0
201|3|1|0|0
201|5|0|1|0
202|4|1|0|0
202|1|1|0|0
203|2|1|0|0
205|3|1|0|0
205|2|0|1|0
207|4|1|0|0
208|1|1|0|0
209|1|1|0|0
209|2|1|0|0
210|3|1|0|0
210|5|0|1|0
211|4|1|0|0
212|1|1|0|0
212|2|1|0|0
212|3|1|0|0
215|2|0|1|0
215|4|1|0|0
216|1|1|0|0
220|1|1|0|0
220|2|1|0|0
220|3|1|0|0
220|5|0|1|0
221|4|1|0|0
223|1|1|0|0
223|2|1|0|0
223|3|1|0|0
224|2|0|1|0
224|4|1|0|0
225|1|1|0|0
228|1|1|0|0
228|2|1|0|0
230|2|1|0|0
231|2|1|0|0
231|4|1|0|0
236|1|1|0|0
237|2|1|0|0
