0|2020-2-1 13:27|3964|1|2999-1-1 0:00|1
0|2020-2-1 13:28|3971|1|2999-1-1 0:00|1
0|2020-2-1 13:28|4033|1|2999-1-1 0:00|1
0|2020-2-1 13:29|4143|1|2999-1-1 0:00|1
0|2020-2-1 13:30|4219|1|2999-1-1 0:00|1
0|2020-2-1 13:31|4088|1|2999-1-1 0:00|1
0|2020-2-1 13:32|4103|1|2999-1-1 0:00|1
0|2020-2-1 13:32|3954|1|2999-1-1 0:00|1
0|2020-2-1 13:33|3973|1|2999-1-1 0:00|1
0|2020-2-1 13:34|3938|1|2999-1-1 0:00|1
0|2020-2-1 13:34|4234|1|2999-1-1 0:00|1
0|2020-2-1 13:35|3970|1|2999-1-1 0:00|1
0|2020-2-1 13:36|4151|1|2999-1-1 0:00|1
0|2020-2-1 13:37|4081|1|2999-1-1 0:00|1
0|2020-2-1 13:38|4008|1|2999-1-1 0:00|1
0|2020-2-1 13:38|3861|1|2999-1-1 0:00|1
0|2020-2-1 13:39|3944|1|2999-1-1 0:00|1
0|2020-2-1 13:40|4010|1|2999-1-1 0:00|1
0|2020-2-1 13:41|3925|1|2999-1-1 0:00|1
0|2020-2-1 13:42|3929|1|2999-1-1 0:00|1
0|2020-2-1 13:43|4023|1|2999-1-1 0:00|1
0|2020-2-1 13:43|4368|1|2999-1-1 0:00|1
0|2020-2-1 13:44|4220|1|2999-1-1 0:00|1
0|2020-2-1 13:45|4042|1|2999-1-1 0:00|1
0|2020-2-1 13:46|3841|1|2999-1-1 0:00|1
0|2020-2-1 13:46|4052|1|2999-1-1 0:00|1
0|2020-2-1 13:47|4168|1|2999-1-1 0:00|1
0|2020-2-1 13:47|3970|1|2999-1-1 0:00|1
0|2020-2-1 13:47|3992|1|2999-1-1 0:00|1
0|2020-2-1 13:48|4343|1|2999-1-1 0:00|1
0|2020-2-1 13:48|4098|1|2999-1-1 0:00|1
0|2020-2-1 13:48|4383|1|2999-1-1 0:00|1
0|2020-2-1 13:49|4046|1|2999-1-1 0:00|1
0|2020-2-1 13:50|3973|1|2999-1-1 0:00|1
0|2020-2-1 13:50|4033|1|2999-1-1 0:00|1
0|2020-2-1 13:51|4003|1|2999-1-1 0:00|1
0|2020-2-1 13:51|4136|1|2999-1-1 0:00|1
0|2020-2-1 13:55|4100|1|2999-1-1 0:00|1
0|2020-2-1 13:56|4065|1|2999-1-1 0:00|1
0|2020-2-1 13:56|3862|1|2999-1-1 0:00|1
0|2020-2-1 13:57|4160|1|2999-1-1 0:00|1
0|2020-2-1 13:58|4045|1|2999-1-1 0:00|1
0|2020-2-1 13:59|3864|1|2999-1-1 0:00|1
0|2020-2-1 13:59|4132|1|2999-1-1 0:00|1
0|2020-2-1 14:00|4432|1|2999-1-1 0:00|1
0|2020-2-1 14:00|3881|1|2999-1-1 0:00|1
0|2020-2-1 14:00|4104|1|2999-1-1 0:00|1
0|2020-2-1 14:01|3894|1|2999-1-1 0:00|1
0|2020-2-1 14:01|3960|1|2999-1-1 0:00|1
0|2020-2-1 14:01|3931|1|2999-1-1 0:00|1
0|2020-2-1 14:01|3880|1|2999-1-1 0:00|1
0|2020-2-1 14:02|4160|1|2999-1-1 0:00|1
0|2020-2-1 14:02|4435|1|2999-1-1 0:00|1
0|2020-2-1 14:02|4125|1|2999-1-1 0:00|1
0|2020-2-1 14:03|4026|1|2999-1-1 0:00|1
0|2020-2-1 14:03|4219|1|2999-1-1 0:00|1
0|2020-2-1 14:03|4132|1|2999-1-1 0:00|1
0|2020-2-1 14:04|4043|1|2999-1-1 0:00|1
0|2020-2-1 14:04|4257|1|2999-1-1 0:00|1
0|2020-2-1 14:04|3935|1|2999-1-1 0:00|1
0|2020-2-1 14:05|4389|1|2999-1-1 0:00|1
0|2020-2-1 14:05|3889|1|2999-1-1 0:00|1
0|2020-2-1 14:05|3839|1|2999-1-1 0:00|1
0|2020-2-1 14:06|4187|1|2999-1-1 0:00|1
0|2020-2-1 14:06|4002|1|2999-1-1 0:00|1
0|2020-2-1 14:06|4132|1|2999-1-1 0:00|1
0|2020-2-1 14:07|3896|1|2999-1-1 0:00|1
0|2020-2-1 14:07|4266|1|2999-1-1 0:00|1
0|2020-2-1 14:08|4261|1|2999-1-1 0:00|1
0|2020-2-1 14:08|4222|1|2999-1-1 0:00|1
0|2020-2-1 14:08|4002|1|2999-1-1 0:00|1
0|2020-2-1 14:11|3970|1|2999-1-1 0:00|1
0|2020-2-1 14:12|3926|1|2999-1-1 0:00|1
0|2020-2-1 14:12|4140|1|2999-1-1 0:00|1
0|2020-2-1 14:12|4100|1|2999-1-1 0:00|1
0|2020-2-1 14:12|3880|1|2999-1-1 0:00|1
0|2020-2-1 14:13|4100|1|2999-1-1 0:00|1
0|2020-2-1 14:13|4132|1|2999-1-1 0:00|1
0|2020-2-1 14:14|3970|1|2999-1-1 0:00|1
0|2020-2-1 14:14|4238|1|2999-1-1 0:00|1
0|2020-2-1 14:14|4113|1|2999-1-1 0:00|1
0|2020-2-1 14:15|4087|1|2999-1-1 0:00|1
0|2020-2-1 14:15|4293|1|2999-1-1 0:00|1
0|2020-2-1 14:16|4029|1|2999-1-1 0:00|1
0|2020-2-1 14:16|4029|1|2999-1-1 0:00|1
0|2020-2-1 14:16|4815|1|2999-1-1 0:00|1
0|2020-2-1 14:17|3952|1|2999-1-1 0:00|1
0|2020-2-1 14:17|3920|1|2999-1-1 0:00|1
0|2020-2-1 14:17|3957|1|2999-1-1 0:00|1
0|2020-2-1 14:18|4643|1|2999-1-1 0:00|1
0|2020-2-1 14:18|4045|1|2999-1-1 0:00|1
0|2020-2-1 14:19|4311|1|2999-1-1 0:00|1
0|2020-2-1 14:19|3894|1|2999-1-1 0:00|1
0|2020-2-1 14:19|3938|1|2999-1-1 0:00|1
0|2020-2-1 14:19|4122|1|2999-1-1 0:00|1
0|2020-2-1 14:20|4070|1|2999-1-1 0:00|1
0|2020-2-1 14:20|4002|1|2999-1-1 0:00|1
0|2020-2-1 14:21|3855|1|2999-1-1 0:00|1
0|2020-2-1 14:21|3971|1|2999-1-1 0:00|1
0|2020-2-1 14:22|4407|1|2999-1-1 0:00|1
0|2020-2-1 14:22|4396|1|2999-1-1 0:00|1
0|2020-2-1 14:22|3864|1|2999-1-1 0:00|1
0|2020-2-1 14:22|3881|1|2999-1-1 0:00|1
0|2020-2-1 14:22|3874|1|2999-1-1 0:00|1
0|2020-2-1 14:23|3911|1|2999-1-1 0:00|1
0|2020-2-1 14:23|3942|1|2999-1-1 0:00|1
0|2020-2-1 14:23|3932|1|2999-1-1 0:00|1
0|2020-2-1 14:24|3929|1|2999-1-1 0:00|1
0|2020-2-1 14:24|4400|1|2999-1-1 0:00|1
0|2020-2-1 14:24|3839|1|2999-1-1 0:00|1
0|2020-2-1 14:25|4052|1|2999-1-1 0:00|1
0|2020-2-1 14:25|4152|1|2999-1-1 0:00|1
0|2020-2-1 14:25|3855|1|2999-1-1 0:00|1
0|2020-2-1 14:26|4060|1|2999-1-1 0:00|1
0|2020-2-1 14:26|4057|1|2999-1-1 0:00|1
0|2020-2-1 14:26|4115|1|2999-1-1 0:00|1
0|2020-2-1 14:27|4328|1|2999-1-1 0:00|1
0|2020-2-1 14:27|4191|1|2999-1-1 0:00|1
0|2020-2-1 14:27|4147|1|2999-1-1 0:00|1
0|2020-2-1 14:28|3874|1|2999-1-1 0:00|1
0|2020-2-1 14:28|4155|1|2999-1-1 0:00|1
0|2020-2-1 14:28|4029|1|2999-1-1 0:00|1
0|2020-2-1 14:29|4026|1|2999-1-1 0:00|1
0|2020-2-1 14:29|3894|1|2999-1-1 0:00|1
0|2020-2-1 14:30|3899|1|2999-1-1 0:00|1
0|2020-2-1 14:30|4011|1|2999-1-1 0:00|1
0|2020-2-1 14:30|5032|1|2999-1-1 0:00|1
0|2020-2-1 14:31|4042|1|2999-1-1 0:00|1
0|2020-2-1 14:32|4238|1|2999-1-1 0:00|1
0|2020-2-1 14:32|4010|1|2999-1-1 0:00|1
0|2020-2-1 14:32|4026|1|2999-1-1 0:00|1
0|2020-2-1 14:32|4482|1|2999-1-1 0:00|1
0|2020-2-1 14:33|3993|1|2999-1-1 0:00|1
0|2020-2-1 14:33|4257|1|2999-1-1 0:00|1
0|2020-2-1 14:33|3872|1|2999-1-1 0:00|1
0|2020-2-1 14:33|4134|1|2999-1-1 0:00|1
0|2020-2-1 14:34|4204|1|2999-1-1 0:00|1
0|2020-2-1 14:34|3936|1|2999-1-1 0:00|1
0|2020-2-1 14:34|4139|1|2999-1-1 0:00|1
0|2020-2-1 14:35|4148|1|2999-1-1 0:00|1
0|2020-2-1 14:35|4100|1|2999-1-1 0:00|1
0|2020-2-1 14:35|3958|1|2999-1-1 0:00|1
0|2020-2-1 14:35|4192|1|2999-1-1 0:00|1
0|2020-2-1 14:36|4185|1|2999-1-1 0:00|1
0|2020-2-1 14:36|3849|1|2999-1-1 0:00|1
0|2020-2-1 14:36|3942|1|2999-1-1 0:00|1
0|2020-2-1 14:36|4123|1|2999-1-1 0:00|1
0|2020-2-1 14:37|4188|1|2999-1-1 0:00|1
0|2020-2-1 14:37|3965|1|2999-1-1 0:00|1
0|2020-2-1 14:38|4164|1|2999-1-1 0:00|1
0|2020-2-1 14:38|4019|1|2999-1-1 0:00|1
0|2020-2-1 14:39|3917|1|2999-1-1 0:00|1
0|2020-2-1 14:39|3917|1|2999-1-1 0:00|1
0|2020-2-1 14:40|3925|1|2999-1-1 0:00|1
0|2020-2-1 14:40|4041|1|2999-1-1 0:00|1
0|2020-2-1 14:41|4531|1|2999-1-1 0:00|1
0|2020-2-1 14:41|3963|1|2999-1-1 0:00|1
0|2020-2-1 14:41|3912|1|2999-1-1 0:00|1
0|2020-2-1 14:42|4108|1|2999-1-1 0:00|1
0|2020-2-1 14:42|3864|1|2999-1-1 0:00|1
0|2020-2-1 14:42|3927|1|2999-1-1 0:00|1
0|2020-2-1 14:42|3944|1|2999-1-1 0:00|1
0|2020-2-1 14:43|3949|1|2999-1-1 0:00|1
0|2020-2-1 14:43|3912|1|2999-1-1 0:00|1
0|2020-2-1 14:44|4140|1|2999-1-1 0:00|1
0|2020-2-1 14:44|3967|1|2999-1-1 0:00|1
0|2020-2-1 14:44|3864|1|2999-1-1 0:00|1
0|2020-2-1 14:44|4022|1|2999-1-1 0:00|1
0|2020-2-1 14:45|3949|1|2999-1-1 0:00|1
0|2020-2-1 14:45|4100|1|2999-1-1 0:00|1
0|2020-2-1 14:46|3978|1|2999-1-1 0:00|1
0|2020-2-1 14:46|3897|1|2999-1-1 0:00|1
0|2020-2-1 14:47|4093|1|2999-1-1 0:00|1
0|2020-2-1 14:47|4020|1|2999-1-1 0:00|1
0|2020-2-1 14:47|4015|1|2999-1-1 0:00|1
0|2020-2-1 14:48|4004|1|2999-1-1 0:00|1
0|2020-2-1 14:49|4410|1|2999-1-1 0:00|1
0|2020-2-1 14:49|3929|1|2999-1-1 0:00|1
0|2020-2-1 14:49|3922|1|2999-1-1 0:00|1
